metabolite_id	metabolite_name	analysis_id	units	PMN_02	PMN_03	PMN_04	PMN_05	PMN_06	PMN_07	PMN_08	PMN_10	PMN_12	PMN_13	PMN_14	PMN_15	PMN_16	PMN_19	PMN_21	PMN_22	PMN_25	PMN_27	PMN_28	PMN_29	PMN_32	PMN_34	PMN_35	PMN_36	PMN_38	PMN_40	PMN_41	PMN_42	PMN_43	PMN_46	PMN_48	PMN_49	PMN_50	PMN_51	PMN_52	PMN_53	PMN_54	PMN_55	PMN_56	PMN_57	PMN_58	PMN_59	PMN_60	PMN_61	PMN_62	PMN_63	PMN_64	PMN_65	PMN_66	PMN_67	PMN_68	PMN_69	PMN_70	PMN_71	PMN_72	PMN_73	PMN_74	PMN_75	PMN_76	PMN_77	PMN_78	PMN_79	PMN_80	PMN_81	PMN_82	PMN_83	PMN_84	PMN_85	PMN_86	PMN_87	PMN_88	PMN_89	PMN_90	PMN_91	PMN_92
ME585749	AICAR	AN004046	MS reading	23456.4468	1255.488986	18952.48442	91385.24691	30693.71584	90320.37801	32495.71883	100935.4899	132833.9296	70277.59502	61829.21194	57613.33961	84219.79308	232241.0011	65420.12886	232898.5538	4304.226933	22395.84882	277279.8854	79390.24432	3039.522957	22448.18713	3681.832992	503938.2774	361058.8799	222671.5583	2361.122623	37321.67065	260655.3747	2208.38642	2449.540403	67121.14157	546231.1029	17692.12915	3609.230367	213016.4857	2114.078776	83800.39051	355379.1725	14614.23306	1944.509727	17421.36606	5647.151373	5417.947381	3529.195554	4450.302708	23237.26387	17990.24985	1006894.59	25594.69093	2659.438425	131676.5544	2461.981425	21103.42882	18706.17758	2124.310848	2340.481529	1371.62345	1873.203518	24845.5185	15153.78214	17566.89392	78671.41839	24877.53944	18941.66113	1565.783438	17669.39563	28297.66668	17924.93732	1710.576227	1654.446571	24894.78287	1684.707914	1922.201628	1761.533745
ME585750	Ala-Leu	AN004046	MS reading	2408400.621	8263483.948	2561862.314	3210079.49	2101567.605	1904564.57	2729982.519	3154621.389	1832483.654	1127458	1979212.274	1569927.59	2235204.986	1432521.793	1477329.783	1729544.999	1262030.995	1671229.365	1499046.108	1667476.356	1772541.969	1736243.733	1100583.65	952458.0938	1648379.429	963822.8692	2127135.245	664923.1586	1996575.548	844838.0796	1000833.819	1585299.559	1374799.824	1132934.252	956087.1619	1622175.853	1564806.879	1931744.317	1677880.095	1336721.605	1178829.233	1272285.922	1614863.366	1312756.619	917296.8792	1843812.318	947889.7604	859460.7721	713686.5936	1466624.104	1283576.532	780226.6517	1098751.509	1000924.161	1712450.863	6589759.482	26538596.78	1401719.011	1143821.998	1276596.755	1877829.186	819182.042	8725966.477	1659900.66	1059259.286	1120660.524	1373886.819	1441255.05	1753689.103	2021551.625	1257616.612	1331847.774	1531078.977	693831.6467	699584.2938
ME585751	Alanine	AN004046	MS reading	139667261.7	124000113.3	220110972.3	121011196.1	554572781	349288693.7	129537276.9	205369036.7	282981629.4	91654527.91	373475026.2	327743063.8	110877372.6	317207991.3	161720957.9	296266612.5	330573031.7	350992557.7	444296367.2	150442450.4	190069946.3	223343186.5	205977129.8	363027498.3	443515828	297248847.6	133374719.1	363656662.3	352913337.5	235489501	274110329.9	195211569.3	179164645.8	465113402.7	526296469.6	313121552	460905969	10037175.21	295695468.6	423179271.9	241848568.5	10165459.8	96617707.28	500667968.7	387774868.7	725826946.4	407782529.4	230426761.4	625091990.8	268300560.1	9100122.393	408264827.9	246990013.8	263852018.9	366518554.6	369768663	328005439	235241665	291861019.2	275506594.9	206653315.2	271438406	191008185.4	423198427.1	297109396	259235378.5	247470534.1	455877042.3	316991804.8	331182956.2	343703006.3	293129261.6	240957113.9	255396619.1	201213380.9
ME585752	Ala-Tyr	AN004046	MS reading	650268.9821	7609286.339	1302191.696	6844975.329	536722.8367	259731.3216	418638.8004	1188762.878	7412.80078	237274.41	271798.3533	69535.51019	570362.6711	7498.006622	375812.0056	64363.2152	9998.064144	363223.6722	271447.2819	845073.2941	686197.2922	531681.2391	537706.069	62704.40777	5744.739469	8407.603202	733060.0707	146223.1874	1020731.945	95036.3507	59437.93963	190858.6802	68863.52878	7166.806227	8383.692887	99847.96147	389594.3878	200583.3097	117993.9255	6789.327878	156318.9478	213399.1069	519587.2621	62925.33629	8197.784197	110275.9813	6498.986954	59635.73349	42371.53567	4596.68269	107054.9682	7263.86241	201522.3202	50424.90859	419669.0414	2972477.08	8693574.106	280205.2095	58841.52335	343762.8841	762324.7628	57329.07214	3581052.578	9249.089805	138669.5246	200442.9961	3552.622197	365204.2231	318664.0254	577495.2025	171028.185	346660.6082	633233.1394	108334.459	52343.17205
ME585753	Allantoin	AN004046	MS reading	36652.55568	772641.7232	1195834.95	2470391.91	2200758.518	549785.9928	272553.2827	1586388.228	91925.56128	233205.7444	287615.4654	158568.5145	1183096.856	307362.3598	271681.4997	1005795.102	49820.25769	5455.358904	282939.9389	51315.95696	167035.0082	318035.4286	336545.5669	1224244.681	10739552.53	38549.28854	2184415.136	114832.7528	1734845.488	285779.1417	4245.040095	42000.50229	2718397.635	5346.900392	565372.5164	38219.83866	1290869.176	557917.2827	148133.07	87186.04398	20790.36673	259583.3991	98222.24625	54673.47829	6116.076555	7712.350205	79955.92299	4855.653464	848317.441	3429.422214	1470299.861	27096.55544	617410.7728	101848.0951	106989.5036	49547.24789	911198.4622	2860518.801	1592929.879	1354470.259	997714.3115	2317641.016	371178.8964	564391.8758	532766.6417	1362288.691	4112060.014	762956.2341	834240.6309	1505319.128	1025560.96	905873.6935	1405641.53	1313647.235	338764.6708
ME585754	alpha-Ketoglutarate	AN004046	MS reading	80447619.45	110441674.6	70731294.23	78731923.5	227271226.6	53348581.74	36613530.85	72164793.91	68532829.4	80965814.92	116787023.3	71449951.3	50938283.79	34998582.86	48814261.83	78655817.53	83652114.4	140416143.8	63522666.86	77475317.24	49586204.5	109587953.1	84979856.66	83139147.19	55978120.51	110979874.6	48161986.49	35321452.54	79506797.87	44361655.53	52986408.32	77342994.11	40514318.98	63745873.07	121296728.4	44776119.58	160459973.6	86643265.97	69991456.48	81931707.66	207329647.3	87928243.23	29314979.91	72260955.6	67312890.7	93653008.96	176308631.6	75461154.55	46599009.54	157847994.7	63609225.44	159035951.9	85681910.48	113795740.5	144706377.7	65952810.86	52110356.43	31590355.49	104930924.4	43013515.15	98973883.75	52923096.2	22968821.48	113908433.2	48768306.12	110115322.1	43689616.99	81494255.58	92316412.83	145867411.5	165261957.3	145291008.2	94555995.61	45737299.1	70351469.68
ME585755	Aminoadipate	AN004046	MS reading	2618797.706	5876294.962	3730866.946	4091261.77	6866837.842	4142971.719	4369614.358	2269406.922	6329405.226	3680221.619	6025480.288	4139908.847	2180716.586	4381002.849	2218110.775	4852611.555	4807694.629	50129466.7	4216744.195	4088760.001	5155203.198	3394271.532	2161384.439	4859985.036	5579330.635	7160540.283	2377168.339	7917707.846	4687497.638	2853369.564	3891969.864	8148360.875	2557375.566	7114557.658	10851431.93	2863927.036	2966060.635	10315158.87	5854927.144	2749047.951	3559695.976	8007152.05	4525365.473	6122189.209	12900521.24	7546623.487	4994297.054	5873946.51	5254687.034	9606360.306	5639597.881	5147206.876	6315904.337	4332126.291	3281090.458	4847756.743	3934409.372	3904414.599	5586442.924	2630767.363	4570388.45	5851792.287	4433131.315	2479132.612	7655221.588	3833552.959	5169485.277	6527780.299	3681145.997	3741531.795	4667900.551	4386621.178	3348448.774	4762315.776	2378994.964
ME585756	Aminoisobutanoate	AN004046	MS reading	47192446.94	26346341.28	47796925.98	152228378	75853200.35	65212113.81	86482337.08	65623981.55	100392303.1	167168137.2	59879977.62	106622821.7	186074870.8	133248962.7	78691455.02	70935763.27	156907853	86777666.79	71695995	71906913.77	88953835.5	71202286.07	87474217.28	112280409.4	68481679.11	106181412	86529907.42	122966602	94296916.85	47455043.25	97622229.53	53785921.9	168139119.8	174696025.6	122723352.2	97220081.65	115291476.8	185983419.2	98813123.01	133300311.9	113825388.5	199606088.4	107992753.1	121297850.8	52265652.02	167113918.1	108432858	159250154.9	101928295.2	59746752.93	1168764725	162019636.1	97806287.14	88160139.85	149954480.6	61349182.76	49874728.08	40696018.72	53364292.9	63069011.72	55991757.14	199214537.1	33134063.38	106806329.3	57917101.84	72005903.16	65223968.77	71147691.93	49058027.29	62326595.77	37237107.36	49419936.09	41851054.61	53813778.7	74013876.79
ME585757	Anserine	AN004046	MS reading	593149.9871	1342546.955	480034.4969	697237.1639	590007.5162	695838.3454	5993.465047	557966.9987	7658.75654	113063.2095	521437.3417	280653.7834	5160.103534	7746.789501	78075.27925	974280.5727	51648.99655	82114.48089	179019.6712	35255.0406	55283.14761	159855.7031	50676.31753	187196.8825	99383.34962	8686.566376	1074508.397	10441.16892	59552.88346	626826.3841	5878.700039	7044.60712	5629.14512	7404.59992	8661.862721	6031.871379	5073.619102	7039.647368	94407.44563	7014.596889	4666.667019	7129.620717	13552.7093	126555.3784	8469.785604	10680.36872	6714.622491	6724.301673	6177.444919	4749.20002	41887.6977	7504.876414	5908.557491	6400.467027	7152.77925	5098.175253	5616.967509	347211.1905	774015.173	4843.167395	2575338.669	2510296.818	32176.10708	9555.973395	1437202.03	1706755.87	264357.2022	922534.9938	603375.016	742595.7032	998993.866	2774155.521	516972.2131	1132376.629	1888498.186
ME585758	Arg-Ala	AN004046	MS reading	27575999.75	14902704.23	44983015.54	40326313.97	70008041.89	89735291.7	47083675.9	57476583.55	55827695.96	10011724.86	121286058.3	39723490.64	38370235.94	64615457.65	31895161.78	63005166.58	30347263.92	48986817.55	39269390.83	15653173.62	27431734.61	24230671.06	38948833.75	50936939.78	16370117.77	27360390.22	22097557.38	25905714.11	28162459.13	25439164.12	30510389.28	14343644.92	20144184	14517138.58	12644360.82	19000061.53	13230549.19	32908944.07	34469739.89	23193602.35	18259669.48	26862125.56	31653706.08	31146114.42	15788824.72	31787800.42	21270200.08	17750734.35	18637604.28	20061688.77	27228847.74	18629296.46	13230549.19	22824129.6	53209593.86	135827633.7	564954572.3	13660921.69	20052269.87	33098147.98	23563245.48	22055205.2	150344654.2	45749904.76	40872898.03	16673735.12	2969067.083	30552272.82	20721421.9	20013498.22	17453774.83	12848709.39	16483297.69	15513010.33	12995149.72
ME585759	Arginine	AN004046	MS reading	991624159.2	591681967.2	977707752.7	635545303.1	748742281.6	1340260357	1101252606	1081671696	744907983	403507765.3	985647613.6	749108645.9	1046893326	1117212081	782328085.9	835516577	665810668.7	850167031.7	704476254.3	1055966710	523386275.1	775149577.3	1264697784	1029083546	1098464530	767296949.5	921171323.2	547190348.2	876698101	1247000038	1168832843	486662382	588886030.6	947565605.6	609984118	1257229940	675150088.3	649428554.3	912180014.7	675481639.5	489261364.4	369374064	603385454.6	517279027.8	836888351.1	587342576.9	728469952.4	474666647.9	452122169.3	702522022.2	532482520.8	691132523.9	576220524.2	672469357.7	517234158.6	1312527314	2248709497	9910631621	622000896.4	1045871040	963473895.9	1241062652	1226759491	1072729977	932931519.5	775288676.9	14124037999	923863469.2	647168772.3	924293184.9	1268286027	687862794.7	1191639994	720652130.4	558642469.4
ME585760	Ascorbate	AN004046	MS reading	61092112.34	961301.4202	10441725.22	16937.63661	43858354.99	22080628.84	55687048.2	2154291.5	46876475.2	850856.2959	366243497.4	110275565.8	15209.19101	208896903.8	20387.32455	1895998.017	39123978.33	85246742.68	40730245.34	4539797.662	23799.51116	466518.5271	37405.13535	376583.415	91394.78517	191367515.5	44596887.52	177444638.3	134637.7733	14919.13531	24118459.48	74002315.32	5049513.243	102461566.7	346301406.2	1027454.137	92422504.84	20304592.2	183004921.5	653007.0064	12221013.98	22950240.24	80886.91106	156804860.5	153626612.3	5580403.035	36882997.34	162315.8398	137990.5291	28459760.43	833722.1196	42265608.51	14340.75494	71958138.32	68770504.32	14332008.85	35356533.22	12282112.12	40174433.39	442073.688	4089057.375	31182.81806	2058814.249	165261737.1	93941001.53	10454842.77	34092016.09	43987702.78	17983779.28	35706463.18	65987172.36	56459089.57	19178303.77	71598.40683	21796.49332
ME585761	Asparagine	AN004046	MS reading	60789436.97	48741096.06	58527467.64	80479689.14	56455087.21	56191280.92	93756487.49	35703797.46	68663819.16	45870832.34	57075206.41	61175327	55173289.4	88472654.05	33552388.57	48077376.06	67765784.75	68727657.14	160796349.6	57366553.27	53108429.97	116393057.8	46157496.26	55837997.14	244922681.2	52134776.74	74816634.82	79945146.33	65512047.13	61213706.06	116804630.4	62750037.54	33406323.46	182440993.4	103561610.5	77997284.94	155045245.4	50853410.15	75552101.34	56167656.21	39534394.4	37738906.39	35298105.69	75344675.7	117516765.3	97791918.97	51274843.16	58290626.55	70702201.67	65393458.72	139177756.3	45585044.27	64156668.83	49113371.22	34682275.12	33325408.78	46418304.87	543277219.6	48445223.02	49771520.91	75354598.85	81563651.74	44424809.19	76819373.57	64091558.93	49408556.04	922922888.1	50403013.3	83004576.03	105416026.5	76647670.7	54687679.91	63930671.77	65118741.02	85276214.58
ME585762	Aspartate	AN004046	MS reading	340223557.8	379605655.6	308414852	280635610.2	180960192.5	371050334.2	425624328.8	290828220.1	352668811.9	215737675.4	345008319.8	466803362.4	189731375.2	735722056.6	344191183.1	315312473.2	319022666.4	211578533.8	441227839.9	271374999.5	244019859.1	468687968.7	314647613.1	374827932.9	1115616212	294040260.9	701540236.2	1083393792	306276835.7	421410539.7	819573678.7	501729675.4	465297431.8	892963932.4	510983358.8	371076035.6	451648773.4	267783307.2	572525089.8	431462865.2	170069356.2	320293900.7	250349138.2	663944753.9	608041027.5	512421100.1	165488431.9	337066457.1	428997505.5	276574495.5	926151855.6	299242107.4	453042696.1	401265726.2	296078763	271661202.9	239345293	457824887.8	371021219.6	351236479.8	290387342.7	380379129	204110043.2	348138067.3	489443838.8	365796779	632398305	353944269.7	461014926	359424610.5	276075980.3	271641668.6	412132722.2	388829311.9	384459343.2
ME585763	Aspartylglycosamine	AN004046	MS reading	16228867.08	16179886.8	9633795.615	8743684.219	13230549.19	11330673.64	11076158.31	8391550.94	14151066.99	10783588.09	11749317.54	16947225.24	6224120.146	13230549.19	7376785.78	13230549.19	11750432.05	11981277.83	16108260.26	7114872.456	7181519.039	13968189.1	11955913.37	11708609.27	6218061.431	11254096.32	9655068.15	8174521.392	10684243.5	10455461.55	13529241.24	18941841.7	8005581.129	16492214.88	17835857.74	11907401.98	25868666.75	19089350.44	13838987.06	12215162.17	10604435.77	7949182.161	6134967.373	13230549.19	12361158.99	11635889.51	12092256.96	9313372.354	8386658.825	16702967.55	13230549.19	10587627.89	16147830.29	13213478.59	11994439.19	9143476.676	11613174.12	11998948.15	13230549.19	9285470.649	12364237.41	18756949.98	5421142.367	10563826.21	13023835.17	13911289.06	14219235.51	11985228.9	16071440.48	19966146.96	17106706.71	14193851.01	17071621.91	11207513.97	10647877.8
ME585764	Asp-Pro	AN004046	MS reading	20277586.09	17390924.24	24678129.21	23850674.13	43863551.74	42558610.53	26523398.4	27035945.12	40616408.64	23199884.88	34227740.83	38306063.67	19971685.73	63591768.45	26726193.17	33063967.89	26083381.21	30268341.38	36989014.92	24745546.1	27399531.94	45889978.89	26269835.35	41640065.35	16721309.55	38780578.28	28984559.93	38643035.97	30871316.75	41031730.79	48188830.04	41942642.7	24218401.49	60405856.02	44952874.77	30729966.19	45576505.05	41061246.04	49866167.03	28843820.59	30847237.01	28094509.74	11273137.02	25635189.74	32497923.86	28221156.54	29098749.58	28387677.79	31687041.12	40018393.97	49429418.71	34263141.94	37002761.32	42864631.61	39427695.96	24468751.91	22717272.38	18667715.02	29425662.14	25684710.74	29827158.32	36100182.51	22499954.3	33784205.36	38102127.1	36704385.58	13230549.19	37131913.64	38650428.19	28302226.99	35445416.07	49784529.75	22588306.9	22657630	36285473.21
ME585765	Azelate	AN004046	MS reading	13849047.93	2968515.104	4362903.197	6129849.555	7174194.997	10558130.95	4235226.383	12035386.9	10576606.36	4972959.802	8190868.238	5603696.941	4474492.981	14610814.57	12836482.78	13832490.97	7522574.306	12204776.33	10831137.03	13230549.19	10706143.27	3869529.608	10403522.12	12447104.49	4169484.417	9663369.075	8424402.794	14381979.27	10319815.24	3720304.556	7341080.311	7958437.544	5755748.604	4164581.837	5334579.305	4424748.862	4418871.612	2974861.837	7865455.474	5697568.657	25915130.27	5764120.767	5908084.282	14848966.05	7132511.391	4986570.386	3575963.63	8855907.063	6619809.365	4314127.656	7062564.46	8609199.323	8557446.402	6541860.941	6896744.981	2229275.643	19212078.87	18545621.73	2277855.2	2838605.233	3498823.495	9937301.131	3060337.031	5982268.863	4518482.61	5302144.671	12331606.26	5197330.993	6316968.458	6443254.472	4747257.757	6135644.304	5361134.757	3237445.982	10943912.7
ME585766	beta-Alanine	AN004046	MS reading	171756114.7	283301891.8	176786981.9	112599716.6	352661847.6	346811994	172259086.9	963264420.6	883934873.9	627698933.3	231143779.2	541406123.3	210051494.6	202602508.6	179491961.4	480496430.5	631590770.2	889777246.7	298718652.4	279637846.3	268838742.4	159252676.3	272585782.3	591020133.8	109495351.9	151875994.3	257781613.3	471478725.7	171673070.1	100474880.4	396638091.8	249975451.3	604480357.8	544850918	777311866.6	336982136.6	540714977	1169565417	677408440.4	653969725.7	468171584.3	903646424.8	117675917.5	1162209323	922538079	1639463827	451202473.4	505931480.6	1343478464	601792331.2	1679958050	576689465.2	205737919	606834127.2	461825963.7	187501619.2	103672655.5	66170598.3	335194341.6	179050640.5	169326215.3	196840415.6	117980424.7	156126448.7	395767818.3	118514464.2	176847338.9	279330214.2	89728007.69	278903866.8	126118919.8	194810259.4	156984394.9	166452991.4	137499577.4
ME585767	Betaine	AN004046	MS reading	6145171951	3512225647	3726585539	3476675430	921245636.1	5029033214	2099586204	8667487220	4175209625	10023061272	10058877294	6116093997	1328247241	4936987147	2557750944	3121053218	4787486637	4011436926	4065281764	2082122566	4333734938	5290883617	3407641023	6441774025	8354567598	3590491142	3247646882	5732673410	2756527174	1908855468	3109921856	6295865911	3098613242	12324013402	4853605675	3870125212	9756858763	5334164868	5848813561	4299712343	3553164741	3276602893	1950275880	3678667327	10607003374	9727331278	5439718107	4030632087	2767421825	9235410009	4206277627	5979575594	6801402047	7005649116	3233975839	2941343804	9732683035	4257867486	5372035879	4479601378	3850618399	6615591971	3153050042	5683277502	5158219718	6002084926	5491715701	4948499853	5800734591	3396091929	7735960890	7757482049	4520944381	3435877247	4523331256
ME585768	Biotin amide	AN004046	MS reading	492391.85	121347.5856	784683.0286	250892.5055	4895.605632	103516.1292	192935.3011	37752.05944	82539.48113	2180170.972	254159.6784	2061712.147	4711.727577	240976.49	172042.4171	38843.36736	1352288.067	1182383.721	6504.36999	4515.166979	3384744.535	67944.51739	1343730.753	8169.893945	531550.99	326958.841	113762.248	9533.906285	303637.1061	4839.422268	574630.0851	122869.273	40580.61505	356933.1209	1900339.813	5507.745053	3716581.729	217092.1817	56485.90554	6405.078771	182158.7821	6510.107854	12375.07614	1451668.923	507649.3763	48761.60672	60328.03449	6140.008125	724773.1539	4336.528629	5827.850333	6852.756525	52052.25351	83309.64351	131190.9655	4655.180419	5128.893352	3005.753435	341727.0982	4422.330913	5461206.664	1207007.318	26943.02707	64886.39839	50020.29831	13046609.3	76199.40219	188122.5007	1994307.296	1312250.053	249705.601	851375.115	432725.6915	3042230.11	744564.7875
